"","GSM1030292","GSM1030293","GSM1030294","GSM1030295","GSM1030296","GSM1030298","GSM1030299","GSM1030300","GSM1030301","GSM1030302","GSM1030303","GSM1030304","GSM1030305","GSM1030306","GSM1030307","GSM1030308","GSM1030309","GSM1030310","GSM1030311","GSM1030313","GSM1030314","GSM1030315","GSM1030316","GSM1030317","GSM1030318","GSM1030319","GSM1030320","GSM1030321","GSM1030322","GSM1030323","GSM1030324","GSM1030325","GSM1030326","GSM1030327","GSM1030328","GSM1030329","GSM1030330","GSM1030331","GSM1030333","GSM1030334","GSM1030335","GSM1030336","GSM1030337","GSM1030338","GSM1030340","GSM1030341","GSM1030342","GSM1030343","GSM1030344","GSM1030345","GSM1030346","GSM1030347","GSM1030349","GSM1030350","GSM1030351","GSM1030352","GSM1030353","GSM1030354","GSM1030355","GSM1030356","GSM1030357"
"PRC1_BMI_UP.V1_UP",0.88244061818921,-0.489613837034962,0.100494449140609,0.897173730632863,-0.411926583750644,-1.24903851725578,0.622849777796549,-0.704999209420295,0.468056904400903,-0.72874298569132,-0.851540779492882,0.704582236065999,0.369094411329041,-0.372381455245507,-0.221294422989546,0.00713824009121345,0.152705774040333,1.62890143911326,-0.486480222005264,-2.69114420139494,0.478132382233884,1.61370308723672,1.43459355101943,0.244712990461081,-0.129142839147666,-1.55542946056046,0.137214850546955,2.07481564060538,0.60911490923774,-0.419184544280647,0.493438508483792,-0.515726177077689,1.27266432770244,-0.11124826095707,-0.783847856124772,-1.27846232641378,-1.04612438937613,-0.846225684646444,-0.541542648854276,-0.666651081050021,-0.95076200908083,-1.02002151415932,-0.553449812015759,0.389347975964265,1.20354082704073,0.667205893335311,-0.894157090417935,-0.454488903238787,2.91855115092346,-1.09003208173946,0.0852920766552288,-0.726955509256593,0.0444261303569278,0.595020499410026,-1.17713379668335,0.629581959023833,0.626866404499958,0.467998936029178,1.55925947939404,-1.44962759023011,1.03845662863193
"PRC2_EED_UP.V1_DN",-1.20257048737743,0.387133729634809,-0.0896508632597075,-0.781746466785874,0.870219743747483,-1.01201914432983,0.721228874236126,0.851713077663902,0.218329117048775,0.376951809932705,0.330052412061887,-0.173422834399537,-0.195515401761967,0.869844416391125,0.348829417741357,0.463761281757065,0.417912254935095,-0.199282300403594,-1.07082628914602,-0.300954214278026,-1.10172735812583,-0.701512693650527,0.101102329560612,-0.259964368888307,0.585614560982396,0.218616036660416,0.414190122178914,-1.8492129661572,-1.44967116846356,-0.211686779772335,1.0255780595186,0.928357249461951,-1.33607004793554,1.5758960468014,-0.136188574300778,0.287984660432564,1.71053961499418,0.576824734877929,1.3088543988068,0.781554723321815,0.859086535478468,0.683418973346729,-0.374180946674497,0.756619029731817,1.65673719673068,0.66036129089439,1.3263654663698,1.74955020158801,-0.6163133734901,-0.843504305108386,0.798850264039773,0.7525427553399,-0.392602023339519,-0.0166028336769493,-0.551385815209504,-1.32539876205396,-0.572838916640851,-1.79993931485811,-1.08561294069623,-1.94837363326487,-3.01584556221843
"PRC2_EED_UP.V1_UP",1.11888569830235,-0.0958150425882419,-1.066683182729,1.18393278457496,-0.156726992454496,0.82623751911072,-1.75364224075126,0.106293585605035,-1.08669875133013,0.225010569511751,-0.555214997176212,0.696041419634178,1.32203053373656,0.785321498460212,-0.0991897448591418,0.151267640289939,0.599393165854063,0.796654115351906,0.735581479013052,0.180701417429301,0.234244331506768,1.17299253654848,0.474553636147047,0.209206091803705,0.759052098191078,1.20784227045039,-0.760229956339206,1.15265343450131,1.64750466113409,0.0968047443094007,0.190198201719005,-0.669984101787502,0.26579589911465,-2.20159360178897,0.256807559510339,-0.510587310410996,-1.57990488446909,-0.405024631423691,-1.10894266181821,-0.938028394585723,-0.963731405091845,-2.0239957529761,0.474806700161692,-0.163734096306632,-1.05799887144739,0.363851800159665,-0.319719669412061,-2.40473543483082,-0.609252237695357,1.49274180127821,-1.64737537821116,-0.499873525260713,-0.601897090372892,0.443476398790057,-0.778848525725096,0.503419673040792,0.75985736562293,1.24216343146924,1.02008444665855,-0.743579885539355,2.10759985838986
"PRC2_EZH2_UP.V1_DN",-0.930151872284019,1.33899151903244,0.269731818673693,-0.369401899728774,0.295088757468814,-1.21262468512929,1.14396987824171,0.489365496029656,0.0307412603971471,0.0572370280847603,1.08018593642609,0.260916673507264,-0.154716234663428,0.348145441729649,0.701219837839432,0.415606247501637,0.528726437415536,-0.118517992411954,-1.89452877831681,-0.0598329655020003,-0.579267106562409,-0.726008138462312,0.349979706123774,-0.483596002396515,0.95136611643362,0.116198809272507,0.173400625715234,-0.602811654586029,-1.33055419072977,0.208568602379421,0.999083355994622,0.103714821158237,-0.964565911948979,1.01691455370573,1.19392408143293,0.990019850001046,0.31791018841302,0.571577777102343,1.08015011599863,0.31062610960627,0.767861096044033,0.994360301929046,-0.193325651007331,0.470049962693422,1.25852968746725,0.63736242595664,0.543013331084601,1.53723486657486,-0.127621179056519,-0.152262551663799,1.10268988163921,0.758632979478326,-0.595329606054265,-0.652463128944424,-0.280785434002021,-1.12828043587223,-0.800796161985383,-2.89582286337506,-2.44148512384453,-2.12461758825439,-2.59372842177036
"PRC2_EZH2_UP.V1_UP",0.725636778389528,1.11769552254433,-1.05734921224908,1.25046520116299,-1.78637271957726,0.0307364191730788,-0.341421698332687,-0.570248380155828,-0.827619496043384,0.943454238730528,-0.746992023491688,0.663228250821353,1.82231629827307,-0.483248051766205,0.57239370870721,0.365980339085938,0.661474836183022,0.51808237139489,-0.804687459230256,-0.44782804126921,-0.593278509146392,0.0755335610957917,-0.239456998774552,0.511176894154966,0.952352290538632,0.980673474117822,0.718021569916292,0.830610708600562,2.27588679767928,1.08610252373623,0.731324620691718,-1.13662863666168,1.85435155418459,-1.45577760159836,0.875377440386679,-0.730256186515744,-1.40778764202371,-0.307327167964516,-1.32746632333112,-2.12042561433517,-0.0521249760804292,-1.09124681737437,-0.528730277819446,0.0412922583691076,-0.656796225378614,1.36211457362181,-1.85611811562543,-0.799970485745878,-0.0834872532808142,0.24509504298918,-0.702807978501834,-0.234357854472781,-1.49643372433926,-0.559968365886403,-0.62865973871591,0.664468746023037,0.468019580129704,0.0496432506968377,0.500711485799182,0.106678523332705,2.07397471515797
"PRC2_SUZ12_UP.V1_DN",1.31205261225422,1.41152522399727,0.936433898681664,-0.0414420828906272,1.2933017336968,-0.563376743479807,0.385616082927379,-0.20844982998637,1.6858180290561,-0.789201566983496,-1.21869078044912,0.989622450779799,-0.420176841968296,-1.15478269343189,-0.280305130239837,-0.0791291931401685,-0.429732920960725,0.585379178625124,-1.34592132057821,-1.89219717126063,-0.38779619436818,0.337050025786395,0.806861194822482,0.293109277032375,-0.300296349024614,-2.00481420871455,-0.935994439350239,-0.222333531676555,0.569288725701218,-0.888748070497979,-0.0423488179209013,0.450088855045695,-0.799115125263904,0.175917288819556,1.17687223952114,1.60807304447528,0.110897990182103,-0.877301529483902,2.07565655725432,0.0702280248975051,-0.482645436054102,0.284611789759069,-0.913061092914493,1.2027045401556,1.06985184120008,0.0455606561102498,1.05716402376082,0.0190845018914846,-0.44526304945286,-2.27447842979602,0.280762457336394,0.0521804821701886,-0.0400429590567129,1.84606893405081,-0.747318720011362,0.694826214391394,-0.682141761602844,-0.241851091392769,1.26262691710431,-1.91151265536391,-1.46876505417173
"PRC2_SUZ12_UP.V1_UP",2.48009632512577,0.114788941042881,0.0520635797896136,0.472436304316803,0.385238154988024,-1.10298258801408,-1.22041150876383,-0.532688553043965,-0.521392777456592,-0.356757640714339,-0.525851813405737,1.01952546555387,-0.3496983955443,0.196724987453093,1.11271836806873,1.108288154265,0.586313661831036,-0.110876969176216,0.28296599779719,-0.967452287467438,0.581983029007729,0.683182736157467,1.52381465374509,-0.41220609044541,-0.535598505196814,-0.113257249822664,-0.831206464944718,1.53739535212775,1.63843581468306,-0.909964274499255,0.347766156510073,-1.26267862318844,0.126210874339641,-0.0276555508461066,-0.754998624275292,-1.42156518716756,0.0136046679941183,-0.0433020714524103,-1.20751745685528,-1.16486904422612,0.492741518181465,-1.13685955381224,-1.56399052758095,1.77958773326604,0.062207087638089,0.277254428120931,0.151086235372147,-2.01011220331029,0.826789228640858,-0.443361768449124,-2.31648328573212,-0.214425960914445,0.423406304771802,0.893931010593446,-1.09693749757341,0.452202164680442,-0.35191618152672,-0.0480777190342253,0.479572761495244,0.962959214807139,2.48980546207559
"PTEN_DN.V1_DN",2.1246168919796,0.550342057092538,-0.108139171555989,1.03159058222806,-0.919758139389638,-0.567208291154361,-0.427548076737614,0.564830507958195,-0.0480638918055101,-1.30746371091861,0.71779171757445,0.67987222153395,0.876653907356796,1.17281704928957,0.1821361621283,0.0734063863849255,-0.002500589554704,0.863000979158461,-1.34242573806761,0.900697572043429,0.925440174932863,0.649769809162969,0.620902236651871,0.623349660722533,-0.0683748560849018,-0.951191397625266,-0.0548064504926576,2.33278873068545,1.18836601391815,-0.47572973836955,-0.0785620147180975,-1.37835760734505,0.287205713204393,0.466976402345818,-1.95686763934752,-0.239992098820363,-1.23593189090479,-0.157378672023243,-1.06288917839745,-1.7258996183397,1.03368308752593,-0.016006646713932,-0.989308122316149,0.944710477649582,-0.503113205982176,0.82872560822108,0.363933963129765,-1.26419672891396,0.392373023608138,1.30530583559848,-0.678926681351179,-0.509652393459147,-1.53276612601384,-0.19541398999739,-2.16277357407801,-0.186036055050808,-0.8058922190545,-0.562121058218439,1.46901186370822,-1.23039495153339,1.57539188854204
"PTEN_DN.V1_UP",0.962301106516677,0.372123758467935,-0.426607966122023,1.23302638286217,-0.773262298704412,0.499958878634699,-1.46427418052332,0.0798690288361087,-0.633942094875575,0.927423224697705,-0.516372862646985,1.14620673537299,2.08886352315327,0.120164946351277,-0.774429387758228,-0.557340933319972,-0.445558020553936,-0.0315293076183509,-1.32249756900953,0.137473210583445,-0.132358411015034,0.969743062572467,-0.666621936498245,0.155179923979146,-0.257491573449161,1.26399680706639,-0.505825521356571,1.48745903511415,1.60482277712667,0.436398854797381,1.0878127271508,-1.50532215187351,0.332661767760416,-1.03806524159968,-1.025575736656,-0.764623313124705,-1.07803297596284,-0.543125552717033,-1.51360735096237,-1.66341570502071,-0.0390984690855586,-1.28368072088188,0.0212197076907085,0.306032506259156,0.86800260436007,1.51401742431906,-1.0162708349803,-1.43719969283718,0.230557922186424,0.86177084009206,0.30233538345187,-0.5679555919791,-1.23274287295335,-0.325656433138844,-1.03359010118904,0.811411758800196,-0.433020771000449,0.301835293537457,1.4334494886103,0.659160479582558,2.79381641948031
"PTEN_DN.V2_DN",-0.459384254859266,-0.291597228522744,-1.69441361322628,-0.933576624424353,-0.417141686139371,-0.278729034055598,-0.262481104340519,-0.109985890114977,-0.593087779926773,0.359047667945883,-0.00261967465613658,0.53789921486526,0.402160482196888,1.26388730129549,-0.548661601847235,-0.29391899609049,-0.263774583375299,-0.495069721161568,-1.15590983099975,-1.37880773543594,-0.216707122505275,-1.269164696355,-0.955933043641225,-1.81929784823181,0.334156253535454,0.834497214453858,-0.782491193292094,-0.72600820885267,1.4080436040789,0.642920493114842,0.591038929571677,0.219331840157228,-0.531804204114483,0.574683293021423,-0.0260832146581888,-1.08877225070378,1.34001472683215,0.177712169342583,-0.888824015299006,0.586510915662933,1.63000341779805,-1.42944539670315,-0.796536715658018,-0.689527791409762,1.15200117373458,0.610575862649542,-1.01743083301082,-0.720396409009087,-0.624346410821855,0.0804379092051211,-0.699255396428504,1.20743022357766,-0.656250388367064,2.73041791067399,0.355261197151489,1.80958515240428,0.768769365398806,0.124806694285264,3.02721381596954,1.12343113931287,0.225596530002334
"PTEN_DN.V2_UP",0.273820879456796,0.268709084940319,-0.204250946551721,1.82661394859094,-0.0665472849526392,-0.184620346581752,-0.381939696143312,-0.258990114158019,-0.647744009444143,-0.267937815432693,-1.0505492962345,0.554696689316999,0.991262907831072,-0.438595141510364,1.28529206119264,1.66166632160483,1.6046418985308,0.248116407401175,-0.0556742701399655,-0.607143151306362,0.703416029183274,-0.0518703815103133,0.509024142707799,1.37047583181549,-0.075841184534714,-0.070455888880752,0.776542095975465,1.93769424086626,2.02619803747456,-0.553949733757992,0.853876629727301,-0.972312136516809,1.25381976806925,-1.38717269867362,-2.44481015942923,-1.09022395065272,-0.85861198129609,-1.07760480056811,-1.81250459672055,-0.961865124335858,-0.805750407839626,-1.07469998034489,-0.159350139398195,0.820267851590601,-0.0233802303664581,0.503450273355203,0.159419032232348,-1.29005556882425,1.082061648893,-0.890077325767354,-0.800916059877642,0.36823968257105,-1.29023985227121,0.481482702824174,-1.92222207691228,-0.131766780987383,0.471298747928134,0.160775649182674,1.02330313698273,-0.52864086184027,1.22214829351692
"RAF_UP.V1_DN",-0.169426732512063,0.520059146395438,-1.97683922772609,0.118625946035676,-1.18777808705278,0.974285662319504,-0.444864909098814,-0.0475261547018561,-1.62996849973908,0.839637484718606,-0.668736412765902,0.114284181128971,1.58457266509558,0.0829441452988752,-0.394639189641835,-0.708661451355207,-0.407275341814257,0.565193363963258,-0.43675024096426,0.65500090864132,-0.164744733355975,0.346448774339667,-1.1872725629138,-0.14954091577375,0.622282567520394,0.884215663246639,-0.255955608573186,0.631632546300653,-0.0536443476626654,-0.343148347916733,0.415264531719938,-0.943732755269537,1.5298071213543,-1.43005337832223,-0.171933230385485,-1.6071148325668,-0.0935730390032707,0.198389620489105,-1.54062818713782,0.0836519356963343,-0.346860040624534,-1.06416016745573,0.449594317375144,-0.557035460392235,-0.810630912269159,0.896081047061309,-1.66616776294936,-1.04476665238947,-1.17692224692035,1.48067361604448,-0.308005851942695,0.406734215202564,0.280001771768426,0.671535996361242,0.247332102496709,1.14150803638106,1.37943345616306,0.172511255115178,-0.0430097651210566,3.04643712210307,2.6932278459815
"RAF_UP.V1_UP",0.179073177522597,1.23203030622941,-0.56077408438028,0.659584619322291,-0.177640120418632,1.32876044290717,-0.0197965168760541,-0.186387588489595,0.20644612918591,-0.277719630509355,0.674468382107237,0.712364853548776,1.59902228259655,0.818044960750865,1.57425344428517,1.16853773963059,1.47427440087623,0.135598783859163,-1.49276967480132,0.638250980492709,-0.365951329025931,0.185760070614596,0.576063209449143,0.577437379716511,0.8888736839694,0.615823291465216,-0.632560851625248,0.611643737983213,1.00919177256051,1.572449641996,0.566292014390381,-1.19090989345268,1.3519301342543,-1.12873049471821,-0.693124137385482,-0.255066468986593,-1.93696467709901,0.134917057234237,-1.63752068116222,-1.64157875573936,-0.0856280862582203,0.175028410005131,-0.769022690383062,0.471906738359441,-0.512879587012517,1.01009720172888,-0.00256578750375249,-1.74168091626847,0.00094317714983369,1.12145378900913,-0.0814189060986404,0.366698483959146,-0.645018607781884,-1.13458115612259,-2.95985397968222,-0.780168593671593,-0.212024056605648,-1.47273303264707,-0.804216705315917,-1.00173308863252,0.763799801494339
"RAPA_EARLY_UP.V1_DN",0.21292948169771,0.0738168216948342,-0.543368445192493,0.599581720117456,0.735148898097346,0.17279650857886,-0.134944847172738,0.284125832255649,0.716444889623531,-0.397799539392,-0.677822902962448,-0.792338109789779,0.112531112309994,0.767521227597774,0.0902833076025403,0.104029221982258,-0.124943665341289,-0.0793663104663539,0.822110477605241,-0.826070661075379,-0.122240072401337,0.136714399083208,-0.451438397400311,-0.108117901706195,-0.894403526950811,0.534279623284418,0.114853073188513,-0.203785311078601,0.477617908861066,0.397014962123836,-0.129043523995703,-0.496509488667976,0.863003180234863,-0.531444040033413,-1.46257918463364,-0.745840868158326,0.659965284550437,-0.857328033823208,-1.43265788120348,-0.103182605591061,-0.640336827586084,-0.419498109307006,-0.540381263846933,-0.290399557210941,-0.875606510044411,0.618410268992269,-0.231942976718545,-1.41294027580187,0.802100237031533,-0.545902906026761,0.380867327207534,-0.719970688563324,-1.79477689512092,2.43163150360928,-0.573343230042618,0.815761876101823,-0.387304813621903,1.15605480014998,5.31606967842884,-0.253957031959738,0.405922780876782
"RAPA_EARLY_UP.V1_UP",-1.36534514005476,0.0298837731146287,1.26130537375648,-0.733220774224868,-0.665929249198649,0.426104839401207,0.0731553368058994,-0.195496621842229,-0.811348578441616,0.742886294989346,-0.654969375251663,-1.49180764796114,0.854986668068807,0.374100083407711,-0.0976252695074475,0.357105474035412,0.206882511816984,-1.149327190253,0.778658110027626,-0.969536594234883,0.477722534468961,0.024058163760964,0.835070118559494,0.151995967611851,-0.543505187827456,0.0145181281362384,0.815288708304509,-0.235699996073274,0.534644433251457,-0.60443057067356,0.173637412942823,-0.299175296717183,0.318106912737731,-0.160174624541654,-2.15972447340296,0.0578394912684345,2.82191551462041,-0.719747312154301,-1.57449536441441,-1.3990543338538,-0.919831917834283,-0.165906667640484,-1.32609875877854,-0.465181026508506,1.24597456899554,1.07027281601274,-0.411634320564997,-0.555758356716826,1.787672584891,0.474255268606825,0.288752789642658,-1.27472602919774,-0.0616320452300593,0.437479536711133,-0.817028745100816,0.139346835608322,-0.247834588844615,2.70939775304576,2.75947615484369,-0.224961798628193,0.058713696229296
"RB_DN.V1_DN",-0.455277787534728,0.520532451477082,-0.838145665178292,0.727001392160339,-1.04756026322412,0.932490298689862,0.390602892486974,-0.421689374516151,-0.580304609268523,0.0256927921493634,-0.221688662434918,0.558059059238765,0.683139305833436,-0.30348849155204,0.3637792433807,0.583478458860759,0.655533224387402,-0.193655797904549,-2.76912247013534,-0.776216097587472,0.697637540300021,0.336387443772157,0.155256400939921,1.27481914417192,-0.00507491869784923,0.374403981688525,0.994077891001608,0.0954663229471132,1.86619003600504,2.13652683526149,1.19227764608245,-1.89314608056556,2.13265622619201,-0.434945700067721,0.876447543145376,-0.774742855664149,-2.1078517462765,-0.323755257873392,-1.03213001706955,-1.10244152728423,0.520076330100093,0.214044331754581,-0.167239637553037,0.158454339667716,0.475183168740479,1.63850000108515,-0.961392100875662,-2.05560481533036,-0.860021189067538,-0.383697391390464,-0.0703753210608969,-0.151293289380504,-1.46694962034207,0.0204217839319113,0.0865624045098211,0.584770057875501,0.515008795258098,-1.65430390615947,-0.208272279020714,1.03161189372078,0.443297636199333
"RB_DN.V1_UP",-2.0801834452919,0.461661900408184,0.157870964751561,0.000104070201043674,0.416693619925362,-0.8077127754348,0.523192081702869,1.51396661393094,0.374947749376971,1.2329082767699,0.453453989543018,-0.296420308439282,-0.584503604591024,1.27827890076438,1.05794411495908,0.231993216031139,0.550722483524434,0.812182705224204,-0.232361546719419,-0.196997887216894,-1.28872550059345,-0.592843046400287,-0.392659879715069,-0.392842744756979,-0.523400780461207,0.00408764356750288,-1.1303070899933,-1.19577601343731,-0.810071269410126,-0.825788755085007,0.494187321009468,0.601191288797241,-1.50691615951763,0.846517273019661,1.41898296822744,0.0625990702473884,0.245745177534551,-0.258178953519201,0.318809171539239,1.0031254414799,-0.131372623743932,-0.28874032818416,-0.818505988305893,1.30974985911854,1.38995702696022,-0.225714273559551,0.918394867683465,1.45760117390215,-0.421343305817107,0.0507644390724859,1.5114472033479,1.71922199228744,0.80826917531801,-0.899014404975468,0.195654630217966,-0.717332423873581,1.01828045445912,-1.86567814690589,-2.51969783249793,-1.10534398357383,-2.3320737928825
"RB_P107_DN.V1_DN",-0.138648434568241,-0.0125367836539554,-0.577348400455414,0.445031299003867,0.0941207419580092,0.910829622542525,1.23727161661625,1.06295428854453,0.442288716582825,1.2093279631527,-1.86871591507256,-0.433171900583064,-1.33956458545843,-1.51191868379812,0.125005900029447,-0.0535304254572226,0.316799068360999,-0.620304694145771,-0.716758542913204,-0.160309582013187,0.220273240937332,0.579724095106961,0.784921561475916,2.27358900227588,-0.439516968379997,-0.488321009363468,-0.313855258066212,-1.79293794819487,0.233423944737832,0.804743904227137,-0.557721764534599,1.86624960346411,-0.190458839089042,-0.133320852509757,-3.41067635955935,0.373683532111964,-0.184521049084731,-0.913662777025743,1.10036898306341,0.255359554219407,-1.33111153078059,0.105440232969175,-0.622676523195757,1.24671483146253,-0.301582598639803,-0.291089013531711,1.23926348941653,-1.40979196954455,-0.256100172522071,0.0321044250574819,0.688642539884663,0.53366998824729,1.49900905504193,0.55980395152415,-0.232281792258742,-0.180321954406662,2.0885919810727,0.043551056990264,-0.596848924161,-0.0747859920972068,-1.21836694501273
"RB_P107_DN.V1_UP",-1.30500221887458,1.08771082853838,-0.0927612769602092,-0.12309173764552,-0.412706306354007,-1.30094622416226,0.88719702141153,1.06238127212696,-0.0193889793442273,0.56289022532694,1.39921697260821,0.346634586490344,0.0181273130709298,1.19442053911252,0.083307587494335,-0.280486735787923,0.0169252060495011,0.334727552942387,-1.52385367591607,-0.536651578349189,-0.64578008235903,-0.764871381346934,0.796088081877302,-0.546816178019483,1.4278454609097,0.776384111225661,0.117177945992043,-0.893559886237542,-0.434827727003975,0.764994034481955,1.03295119028043,-0.455714790823921,-0.107774184396017,0.393785393252201,1.67251656915331,0.532458773624259,-0.705165562648749,1.10737461721848,0.26672847483399,-0.0541033808622661,1.2250995435224,-0.0134331181102685,-0.1090412585085,0.070802132128615,0.996886673343016,0.783433458340695,0.331721149030876,1.78572104700344,-0.944394468428369,0.298120848936559,0.926072765322401,0.739110634985695,-1.0489761910851,-1.66458617662786,0.0335397816274832,-0.78673077255982,0.21114718330345,-3.23315432496124,-2.37117215873606,-0.930600247761461,-1.97790835169542
"RB_P130_DN.V1_DN",1.46206655379678,-0.136258435097856,0.459973449332016,1.74576252411621,0.162455802082812,1.34660434176747,-0.202738390527999,0.482521122542227,0.42995828703816,-0.363235767753564,-0.247465109746834,0.1722170255716,-0.298778345198739,-0.391489591039225,1.81086871197741,1.8299451109849,2.13498642610355,-0.516423991545961,-0.328545890000472,0.739333493227798,0.385018633803402,1.14242971778086,0.219640354391796,2.40304231399006,-0.131793023607393,0.870151837738756,-0.483668375587752,-0.250605328047733,-0.325747714656301,0.450372350220396,-0.35947137248362,-0.089653746372814,0.736638194823169,-0.606445388792521,-2.6100585598715,0.154746201063554,-0.587768306323536,0.80673779083438,-0.00237648529941169,-0.0344474964643163,-0.635916092114825,-0.0885668891682072,0.908773885791392,-0.055434945001828,-1.82766466912337,-0.279256545968136,-0.581267955486568,-1.80533487612081,-0.337892460534808,0.760787910813315,-0.639851855308094,0.00503603055587931,-0.197940208281404,-1.34178635116816,-0.734414958528967,-0.161154467268934,-0.569670225842962,-2.04376564874569,-2.40823260102409,0.26072563543171,-0.205671637675193
"RB_P130_DN.V1_UP",-1.7331120758746,1.16980577583435,0.0674287282367801,-1.08073659955167,0.925339911799385,-1.15002509033274,1.29557444056199,1.33542252630074,0.203286028701364,0.621679156840291,0.615969429431651,0.328277038495545,-1.18156529452243,0.549963607026047,0.0285931260142439,-0.111301466735508,-0.279407860900465,-0.542372515192049,0.0413106021479504,0.431606582609918,-1.08836125604762,-1.47588886813582,0.0946575305026086,-0.016209355423005,0.855381194420613,-0.557928571782202,-0.0609098918420634,-1.72103844288751,-1.10824255357181,-0.528340361947737,0.917217996957019,0.442529400041201,-1.89636412948281,1.12562942746929,0.194179608765371,1.02992298675521,1.09579910763265,0.884221242290962,1.35265085894592,0.446286900549316,0.305054946532917,0.216007174989265,-0.273547846875123,0.273003003686595,0.859972274822665,0.338801550244433,0.282655607406341,2.03325023761133,-0.0298701460617229,-0.292675515432942,1.57799943264166,0.759467938796837,0.267881523402537,0.750165533336076,-0.0746017713692177,-0.657532299851386,-0.439003470841769,-2.10646874506852,-1.15995672441614,-1.19454093769682,-2.95699063995739
"RELA_DN.V1_DN",1.67390012109274,0.754669020743465,1.47220682804151,0.595724340031681,-0.605721993548121,-1.14854170834993,0.345021484016511,0.337115713108924,-0.0969958275983272,-1.1872412145976,-0.209163085351712,0.802927898160899,-0.366194582704329,1.24264631948796,0.887283647422018,1.51464551369763,1.32545340226106,0.55351071250271,-2.16987799891126,-2.08817762700413,1.2764658983238,0.629143902342565,0.476127721887945,1.29304608659313,-0.827949110118468,-1.04678100135087,-0.693696331592169,1.09369642580386,0.555970387849563,-1.21380052515717,-1.31922320026753,-0.543100755189731,0.575477704936608,0.409805347816628,-0.733719870541695,-0.289566597727835,-0.814887909069731,-0.1028324950747,0.423331708759657,-1.92855203480013,0.263759304123774,0.44534587927783,-0.511508140647355,1.3053090388949,0.0743425686569215,1.02091795248146,-0.605512164918374,-2.16490273374557,-0.0941314828667602,0.348443105013325,0.252067458716342,-0.577658721620313,-0.337325272705611,0.682883461888594,-2.43801181244547,0.275288326145882,-0.623366642105285,0.0126908267823065,1.00149506786391,0.178961445825355,0.638766219458764
"RELA_DN.V1_UP",-0.802351818692944,2.43931906304938,-0.986752805489468,0.307636267965188,-0.354657025627176,-0.00235194153400556,-0.271006620782533,-0.971681201649782,-0.5912795428063,0.206504023029689,-0.905541377955363,1.37110585715008,2.69235201981769,0.0105708759484562,0.91908190212765,1.01166733774738,1.12710762501764,-0.380489089152265,-1.29038302172242,0.363507275971421,-0.0572778714747699,0.526601583599726,1.16940484506445,0.333409865736642,0.614193918693175,0.351314348941221,0.580324280361032,2.85618478985615,0.355284247101856,0.400686580216422,1.16519376123811,0.492960863939822,0.893397057241896,-0.23346163710195,-1.06158032623,0.308764210565747,-0.137061494267213,-0.918345175560583,-0.589314186097581,-0.761241732738597,-0.750471318065956,-1.04684833318227,-0.861805003547098,2.37070464449523,0.643886481907722,-0.294399873548388,0.131252633587787,-0.0544882377712786,-0.964187490176842,-0.142447186824853,-0.574931137445738,-0.758762705196975,-1.50566805149266,-0.798063061573523,-1.68624846610498,-0.604448453791466,-0.283483656859898,-0.99676491242038,-1.07481348696638,-0.680483420115532,-0.249324696404403
"RPS14_DN.V1_DN",-1.01317309907098,1.25168417243226,-0.125375270693422,-0.691933606520149,0.555577839556576,-0.472156791012185,1.37842052010997,1.03685555014861,0.434948819034285,0.429574506169941,0.933694812237501,0.0289545089018961,-0.891042651398802,0.452680147233483,-0.0937480547232066,-0.413741590572529,-0.480088313938044,0.124530687371083,-1.06188341129354,0.222902635944061,-1.0641335413398,-0.571252748266643,0.101059987002295,-0.17084110425704,0.793136758526666,-0.100879846975813,0.775728087553268,-1.68406032953869,-1.85105114348151,-0.141656218802971,0.172281516383833,0.538099425956227,-0.779221593124098,1.23745026258232,1.17131665408387,0.810965755780556,0.693160325235427,0.972237584880141,1.7744194406143,0.936211067726987,0.355267735383285,0.520362532537499,0.535320861013983,0.425260552746336,0.216525519124238,0.200029034545886,0.628849823539143,1.27903660809825,-0.385816349812935,0.609000685146545,1.34656236148881,1.16702658740751,-0.645972239724311,-0.974615246190111,0.335804828026183,-1.0063817682634,-0.902971678410036,-2.1316529364439,-2.22346953186443,-1.69593677621742,-2.87188235258725
"RPS14_DN.V1_UP",1.14863925098277,-0.725435144646326,1.64548730295338,1.51187083733197,-1.22091828792532,-0.986767394940419,0.0195331247392195,-1.06936927261908,0.427834096360543,-1.02026604626822,0.516416513533103,0.92835384355284,1.03070089982104,0.252228338049837,0.813018354079507,1.02008407269165,1.20631704157865,0.464906834848281,-1.27648563098407,-1.3465648249649,1.58125155698879,0.608856978571792,1.59591377081091,0.625712072655866,-0.598747390025839,-0.786923404243694,-0.140552352121395,1.63272446239474,2.11107407194509,0.298274859983196,-0.226838433011905,-1.84100445412281,1.07599001542951,-0.728837619510731,-1.61734892082016,0.799042403604513,-1.50747891014285,-0.332289071964498,-0.679211508196727,-1.17584451342814,0.686637090365047,0.897053799552797,-1.29869668923551,-0.858112055161441,-0.553144547821447,0.248908376622355,0.393030557585824,-0.957046565164701,1.10722467576354,-1.22117324930912,-0.464681509134799,-0.488800801612572,-0.450830211166789,0.630897974801311,-1.12415136580191,-0.711769782842297,-0.0549153916686165,-0.813520817693233,0.484781392445308,-0.419207721468997,0.934169317975143
